Country,City,AccentCity,Region,Population,Latitude,Longitude
af,ahmad beyg,Ahmad Beyg,36,,33.36985,69.332153
af,ahmad diwana,Ahmad Diwana,38,,35.915177,71.30169
af,ahmad dur,Ahmad Dur,01,,37.571165,70.559172
af,ahmad gholam,Ahmad Gholam,06,,31.86533,61.57756
af,ahmad ghulam,Ahmad Ghulam,06,,31.86533,61.57756
af,ahmad gol kalay,Ahmad Gol Kalay,29,,32.080793,68.863312
af,ahmad gul kalay,Ahmad Gul Kalay,29,,32.080793,68.863312
af,ahmad gul kelay,Ahmad Gul Kelay,29,,32.080793,68.863312
af,ahmadi,Ahmadi,11,,34.308291,62.072488
af,ahmadi kalay,Ahmadi Kalay,18,,34.253353,70.320518
af,ahmadi kelay,Ahmadi Kelay,18,,34.253353,70.320518
af,ahmadjan kala,Ahmadjan Kala,23,,31.533681,64.993209
af,ahmadjankhan kala,Ahmadjankhan Kala,27,,34.431944,68.820833
af,ahmad jan khan kala,Ahmad Jan Khan Kala,27,,34.431944,68.820833
af,ahmad kala,Ahmad Kala,13,,34.425614,69.198347
af,ahmad kala,Ahmad Kala,28,,32.588711,67.56418
af,ahmad kala kalay,Ahmad Kala Kalay,28,,31.862799,66.796038
af,ahmad kala kelay,Ahmad Kala Kelay,28,,31.862799,66.796038
af,ahmad kalay,Ahmad Kalay,28,,32.14,67.496389
af,ahmad kalay,Ahmad Kalay,29,,32.524154,68.317229
af,ahmad kelay,Ahmad Kelay,29,,32.524154,68.317229
af,ahmad khan,Ahmad Khan,19,,31.1876,61.8561
af,`ahmadkhan,`Ahmadkhan,23,,31.50503,65.3075
af,ahmad khan,Ahmad Khan,23,,31.50503,65.3075
af,ahmad khan kala,Ahmad Khan Kala,08,,33.395,68.459722
af,ahmad khan kala,Ahmad Khan Kala,27,,34.431944,68.820833
af,ahmadkhan mena,Ahmadkhan Mena,34,,34.816049,71.000932
af,ahmadkhan menah,Ahmadkhan Menah,34,,34.816049,71.000932
af,ahmad khan menah,Ahmad Khan Menah,34,,34.816049,71.000932
af,ahmad khan qal`ah,Ahmad Khan Qal`ah,17,,34.143833,69.209775
af,ahmadkhel,Ahmadkhel,08,,32.767704,67.778923
af,ahmad khel,Ahmad Khel,08,,32.767704,67.778923
af,ahmadkhel,Ahmadkhel,08,,33.715,68.224444
af,ahmad khel,Ahmad Khel,08,,33.715,68.224444
af,ahmadkhel,Ahmadkhel,13,,34.34,69.160833
af,ahmad khel,Ahmad Khel,13,,34.34,69.160833
af,ahmadkhel,Ahmadkhel,18,,34.217447,70.164618
af,ahmad khel,Ahmad Khel,18,,34.217447,70.164618
af,ahmadkhel,Ahmadkhel,27,,34.035278,68.5325
af,ahmad khel,Ahmad Khel,27,,34.035278,68.5325
af,ahmadkhel,Ahmadkhel,27,,34.218528,68.302545
af,ahmad khel,Ahmad Khel,27,,34.218528,68.302545
af,ahmadkhel,Ahmadkhel,29,,32.481494,68.117803
af,ahmad khel,Ahmad Khel,29,,32.481494,68.117803
af,ahmad khel,Ahmad Khel,36,,33.840296,69.646939
af,ahmadkhel,Ahmadkhel,36,,34.000486,69.856699
af,ahmad khel,Ahmad Khel,36,,34.000486,69.856699
af,ahmad kheyl,Ahmad Kheyl,08,,32.767704,67.778923
af,ahmadkheyl,Ahmadkheyl,18,,34.217447,70.164618
af,ahmadkheyl,Ahmadkheyl,27,,34.035278,68.5325
af,ahmad kheyl,Ahmad Kheyl,36,,33.840296,69.646939
af,ahmad khwazai,Ahmad Khwazai,10,,32.296473,64.775097
af,ahmad khwazi,Ahmad Khwazi,10,,32.296473,64.775097
af,ahmadsahkhel,Ahmadsahkhel,17,,33.953889,69.333056
af,ahmad sah khel,Ahmad Sah Khel,28,,31.97937,67.051221
af,ahmadsakhel,Ahmadsakhel,17,,33.953889,69.333056
af,ahmad shah khel,Ahmad Shah Khel,17,,33.953889,69.333056
af,ahmad shah khel,Ahmad Shah Khel,28,,31.97937,67.051221
af,ahmad shah kheyl,Ahmad Shah Kheyl,17,,33.953889,69.333056
af,ahmad shah kheyl,Ahmad Shah Kheyl,28,,31.97937,67.051221
af,ahmad za'i,Ahmad Za'i,10,,32.05799,64.846474
af,ahmad zai,Ahmad Zai,10,,32.05799,64.846474
af,ahmadza'i,Ahmadza'i,17,,34.196111,69.091667
af,ahmadzai,Ahmadzai,17,,34.196111,69.091667
af,ahmadzai,Ahmadzai,17,,34.285,69.137222
af,ahmadza'i,Ahmadza'i,18,,34.423786,70.342827
af,ahmadzai,Ahmadzai,18,,34.423786,70.342827
af,ahmadza`i,Ahmadza`i,27,,34.443611,68.817222
af,ahmadzai,Ahmadzai,27,,34.443611,68.817222
af,ahmadza'i,Ahmadza'i,40,,34.899387,69.440086
af,ahmadzai,Ahmadzai,40,,34.899387,69.440086
af,ahmadzay,Ahmadzay,17,,34.196111,69.091667
af,ahmadzayi,Ahmadzayi,10,,32.05799,64.846474
af,ahmad ze'i ghelja'i,Ahmad Ze'i Ghelja'i,36,,34.032759,69.590428
af,ahmadzi,Ahmadzi,17,,34.196111,69.091667
af,ahmadzo kalay,Ahmadzo Kalay,18,,34.201427,69.533699
af,ahmadzo kalay,Ahmadzo Kalay,35,,34.590287,70.342607
af,ahmadzo kelay,Ahmadzo Kelay,18,,34.201427,69.533699
af,ahmadzo kelay,Ahmadzo Kelay,35,,34.590287,70.342607
af,ahtaj,Ahtaj,40,,35.041091,69.258883
af,ahu,Ahu,33,,36.050125,65.912277
af,ahu chinah kalay,Ahu Chinah Kalay,28,,31.713599,67.333269
af,ahu chinah kelay,Ahu Chinah Kelay,28,,31.713599,67.333269
af,ahu cina kalay,Ahu Cina Kalay,28,,31.713599,67.333269
af,aibak,Aibak,32,,36.26468,68.015512
af,a'ikhel,A'ikhel,37,,33.4675,69.641111
af,a'i khel,A'i Khel,37,,33.4675,69.641111
af,a'inah-ye beg bay,A'inah-ye Beg Bay,26,,36.765827,69.403679
af,a'in,A'in,08,,33.265556,68.120833
af,ain,Ain,08,,33.265556,68.120833
af,ainomal,Ainomal,31,,36.689854,65.674355
af,ain qala,Ain Qala,31,,36.8825,66.078889
af,`ainulmal,`Ainulmal,31,,36.689854,65.674355
af,aira tan,Aira Tan,30,,37.173031,67.316475
af,aira tan guzar,Aira Tan Guzar,30,,37.173031,67.316475
af,aizabad,Aizabad,11,,33.363083,62.341347
af,ajabsagi,Ajabsagi,34,,34.839199,71.248758
af,`ajab shagi,`Ajab Shagi,34,,34.839199,71.248758
af,ajabshaqi,Ajabshaqi,34,,34.839199,71.248758
af,ajal,Ajal,24,,36.776924,69.164787
af,`ajam,`Ajam,27,,34.306452,67.547369
af,ajar,Ajar,05,,35.364647,67.493699
af,ajar,Ajar,08,,34.049938,67.335948
af,ajayl-e bala,Ajayl-e Bala,01,,37.51301,70.345082
af,ajayl-e pa'in,Ajayl-e Pa'in,01,,37.515816,70.354124
af,ajeda,Ajeda,08,,34.027714,67.391098
af,ajedeh,Ajedeh,08,,34.027714,67.391098
af,ajel,Ajel,01,,36.486944,70.265489
af,ajel-e bala,Ajel-e Bala,01,,37.51301,70.345082
af,ajel-e pa'in,Ajel-e Pa'in,01,,37.515816,70.354124
af,ajel-i-bala,Ajel-i-Bala,01,,37.51301,70.345082
af,ajel-i-pa'in,Ajel-i-Pa'in,01,,37.515816,70.354124
af,ajghan,Ajghan,24,,37.15692,68.852166
af,ajidah,Ajidah,08,,34.027714,67.391098
af,ajighan,Ajighan,24,,37.15692,68.852166
af,ajil,Ajil,01,,36.486944,70.265489
af,ajreqsay,Ajreqsay,32,,35.952112,67.432302
af,ajrestan,Ajrestan,08,,33.511111,67.1925
af,ajriqsay,Ajriqsay,32,,35.952112,67.432302
af,ajristan,Ajristan,08,,33.509305,67.192545
af,ajrum,Ajrum,10,,32.194424,64.055773
af,ajurs,Ajurs,01,,37.558559,70.598471
af,ajursh,Ajursh,01,,37.558559,70.598471
af,aka-alishams,Aka-Alishams,13,,34.485,69.155278
af,akadzhankalay,Akadzhankalay,10,,31.725758,64.357439
af,akafakir-kala,Akafakir-Kala,37,,33.264312,69.893271
af,aka faqir kala,Aka Faqir Kala,37,,33.264312,69.893271
af,akahil,Akahil,32,,36.314441,67.927252
af,akah khel,Akah Khel,32,,36.314441,67.927252
af,aka khel,Aka Khel,03,,35.954996,68.643682
af,akakhel,Akakhel,03,,36.225414,69.239876
af,akakhel,Akakhel,03,,36.277077,69.199608
af,aka khel,Aka Khel,03,,36.277077,69.199608
af,aka khel,Aka Khel,13,,34.476307,69.243471
af,akakhel,Akakhel,13,,34.726694,69.830061
af,akakhel,Akakhel,14,,34.796985,69.670131
af,aka khel,Aka Khel,14,,34.796985,69.670131
af,aka khel,Aka Khel,18,,34.18922,70.479622
af,aka khel,Aka Khel,24,,37.036561,69.189738
af,aka khel,Aka Khel,29,,33.280834,68.853056
af,aka khel,Aka Khel,40,,34.971264,69.298416
af,aka khel kelay,Aka Khel Kelay,13,,34.534429,69.707225
af,akakheyl,Akakheyl,03,,35.954996,68.643682
af,akakheyl',Akakheyl',03,,35.954996,68.643682
af,aka kheyl,Aka Kheyl,03,,36.011045,68.630293
af,akakheyl',Akakheyl',03,,36.043638,68.660397
af,aka kheyl,Aka Kheyl,03,,36.043638,68.660397
af,akakheyl,Akakheyl,03,,36.225414,69.239876
af,akakheyl,Akakheyl,13,,34.726694,69.830061
af,akakheyl',Akakheyl',13,,34.726694,69.830061
af,akakheyl,Akakheyl,14,,34.796985,69.670131
af,akakheyl',Akakheyl',14,,34.796985,69.670131
af,akakheyl,Akakheyl,18,,34.18922,70.479622
af,akakheyl',Akakheyl',18,,34.18922,70.479622
af,akakheyl,Akakheyl,18,,34.342365,70.80388
af,akakheyl',Akakheyl',18,,34.342365,70.80388
af,aka kheyl,Aka Kheyl,24,,37.036561,69.189738
af,akakheyl',Akakheyl',29,,33.280834,68.853056
af,aka kheyl,Aka Kheyl,29,,33.280834,68.853056
af,akakheyl,Akakheyl,40,,34.971264,69.298416
af,akakheyl',Akakheyl',40,,34.971264,69.298416
af,akakhil,Akakhil,32,,36.314441,67.927252
af,akan kelay,Akan Kelay,29,,32.640129,68.055397
af,akasi,Akasi,08,,33.698333,68.388333
af,akaza`i,Akaza`i,02,,35.629215,63.298531
af,akaza'i,Akaza'i,02,,35.629215,63.298531
af,akazai,Akazai,02,,35.629215,63.298531
af,akazayi,Akazayi,02,,35.629215,63.298531
af,akazi,Akazi,28,,32.396987,67.759507
af,akazo,Akazo,23,,32.111066,65.419715
af,akazu,Akazu,23,,32.111066,65.419715
af,akba `alikhel,Akba `alikhel,37,,33.30778,69.851952
af,akbal,Akbal',11,,34.708884,62.449976
